id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,lotSize,yearBuilt,hoa
"585-Valley-St,-Unit-2,-City-Of-Orange-Township,-NJ-07050","585 Valley St, Unit 2, City Of Orange Township, NJ 07050",585 Valley St,Unit 2,City Of Orange Township,NJ,07050,Essex,40.763058,-74.250755,Multi-Family,2,1.0,,Active,2200,Standard,2025-06-23T00:00:00.000Z,,2025-06-24T00:00:00.000Z,2025-07-05T03:18:21.521Z,13,GardenState,3971115,"{'name': 'Tammie Gedeon', 'phone': '9083168530', 'email': 'tammie@elitebhg.com', 'website': 'http://ritechoice.net'}","{'name': 'LIFESTYLE INTERNATIONAL REALTY', 'phone': '2015595770'}",4356.0,1909.0,
"65-Mews-Ln,-South-Orange-Village-Township,-NJ-07079","65 Mews Ln, South Orange Village Township, NJ 07079",65 Mews Ln,,South Orange Village Township,NJ,07079,Essex,40.744884,-74.262029,Townhouse,3,2.5,,Active,4650,Standard,2025-06-25T00:00:00.000Z,,2025-06-26T00:00:00.000Z,2025-07-05T03:18:21.487Z,11,GardenState,3971497,"{'name': 'Rodney Fontil', 'phone': '9144737493', 'email': 'rodney@hearthrealtygroup.com', 'website': 'www.rodneyfontil.com'}","{'name': 'HEARTH REALTY GROUP LLC', 'phone': '9739135055', 'email': 'josh@hearthrealtygroup.com'}",195584.0,1987.0,
"7-Dorrien-Rd,-Livingston,-NJ-07039","7 Dorrien Rd, Livingston, NJ 07039",7 Dorrien Rd,,Livingston,NJ,07039,Essex,40.774392,-74.301866,Single Family,3,2.5,,Active,4200,Standard,2025-06-25T00:00:00.000Z,,2021-09-03T00:06:50.225Z,2025-07-05T03:18:21.485Z,11,GardenState,3971536,"{'name': 'Jodi Frohnapfel', 'email': 'jfrohnapfel@weichert.com'}","{'name': 'Weichert, Realtors - Chatham', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",12197.0,1954.0,
"186-Gregory-Ave,-West-Orange,-NJ-07052","186 Gregory Ave, West Orange, NJ 07052",186 Gregory Ave,,West Orange,NJ,07052,Essex,40.772944,-74.254095,Single Family,4,3.5,,Active,5000,Standard,2025-06-25T00:00:00.000Z,,2023-05-18T00:00:00.000Z,2025-07-05T03:18:21.476Z,11,GardenState,3971579,"{'name': 'Saritte Harel', 'phone': '9733760033', 'email': 'saritte@harelrealestate.com', 'website': 'http://www.saritteharel.com'}","{'name': 'Keller Williams Realty', 'phone': '9082732991', 'email': 'klrw516@kw.com', 'website': 'www.kellerwilliamsnj.com'}",5227.0,1932.0,
"71-Wellington-Ave,-Millburn,-NJ-07078","71 Wellington Ave, Millburn, NJ 07078",71 Wellington Ave,,Millburn,NJ,07078,Essex,40.721115,-74.324801,Single Family,4,3.5,,Active,8500,Standard,2025-06-25T00:00:00.000Z,,2025-06-26T00:00:00.000Z,2025-07-05T03:18:21.468Z,11,GardenState,3971671,"{'name': 'Tricia Himawan', 'phone': '9736507838', 'email': 'tricia_himawan@yahoo.com', 'website': 'http://www.triciahomes.com'}","{'name': 'Weichert, Realtors - Short Hills', 'phone': '8008391295', 'email': 'rdclead@wlninc.com', 'website': 'http://www.weichert.com/search/offices/office.aspx'}",6534.0,1931.0,
"19-Claremont-Dr,-Millburn,-NJ-07078","19 Claremont Dr, Millburn, NJ 07078",19 Claremont Dr,,Millburn,NJ,07078,Essex,40.720311,-74.327529,Single Family,4,3.0,2311.0,Active,6900,Standard,2025-06-26T00:00:00.000Z,,2023-03-10T00:00:00.000Z,2025-07-05T03:18:21.464Z,10,GardenState,3971829,"{'name': 'Stephanie Mallios', 'phone': '2014041972', 'email': 'stephanie.mallios@compass.com', 'website': 'http://www.stephaniemallios.com/'}","{'name': 'COMPASS', 'phone': '9733106816', 'email': 'mdibenedetto4@gmail.com'}",6098.0,1955.0,
"91-Roseland-Ave,-Unit-B4,-Caldwell,-NJ-07006","91 Roseland Ave, Unit B4, Caldwell, NJ 07006",91 Roseland Ave,Unit B4,Caldwell,NJ,07006,Essex,40.836686,-74.278228,Multi-Family,2,2.5,,Active,4400,Standard,2025-06-26T00:00:00.000Z,,2025-06-27T00:00:00.000Z,2025-07-05T03:18:21.440Z,10,NewJerseyMLS,25022402,"{'name': 'Natasha Noel', 'phone': '8452222909', 'email': 'pg@storyresidential.com'}","{'name': 'New and Modern Group', 'phone': '2019573574', 'email': 'brent@newandmodern.com'}",,,
"48-Elm-Rd,-Unit-1,-Caldwell,-NJ-07006","48 Elm Rd, Unit 1, Caldwell, NJ 07006",48 Elm Rd,Unit 1,Caldwell,NJ,07006,Essex,40.835848,-74.264257,Apartment,2,1.5,1100.0,Active,2550,Standard,2025-06-27T00:00:00.000Z,,2025-06-28T00:00:00.000Z,2025-07-05T03:18:21.435Z,9,,,,,,,
"24-Thackeray-Dr,-Millburn,-NJ-07078","24 Thackeray Dr, Millburn, NJ 07078",24 Thackeray Dr,,Millburn,NJ,07078,Essex,40.740522,-74.346114,Single Family,5,4.0,3879.0,Active,9600,Standard,2025-06-27T00:00:00.000Z,,2023-06-01T00:00:00.000Z,2025-07-05T03:18:21.435Z,9,GardenState,3972090,"{'name': 'Xiaoxing Zhao', 'phone': '3476888880', 'email': 'xiaoxinghomes@gmail.com'}","{'name': 'COMPASS', 'phone': '9733106816', 'email': 'mdibenedetto4@gmail.com'}",14375.0,1953.0,
"522-Chestnut-St,-Unit-1,-City-Of-Orange-Township,-NJ-07050","522 Chestnut St, Unit 1, City Of Orange Township, NJ 07050",522 Chestnut St,Unit 1,City Of Orange Township,NJ,07050,Essex,40.759678,-74.249207,Multi-Family,2,1.0,,Active,2200,Standard,2025-06-29T00:00:00.000Z,,2025-06-30T00:00:00.000Z,2025-07-05T03:18:21.425Z,7,GardenState,3972385,"{'name': 'Galo V. Salazar', 'phone': '9736410914', 'email': 'galosalazar@msn.com'}","{'name': 'Salazar Realty Group', 'phone': '9737621171', 'email': 'edisonsalazar0616@gmail.com'}",5227.0,1890.0,
"378-Valley-St,-Apt-A1,-South-Orange-Village-Township,-NJ-07079","378 Valley St, Apt A1, South Orange Village Township, NJ 07079",378 Valley St,Apt A1,South Orange Village Township,NJ,07079,Essex,40.739471,-74.264106,Condo,2,1.0,,Active,2500,Standard,2025-06-28T00:00:00.000Z,,2025-06-29T00:00:00.000Z,2025-07-05T03:18:21.424Z,8,GardenState,3972325,"{'name': 'Renee Spear', 'phone': '2012595353', 'email': 'spear@bhhsnj.com', 'website': 'http://www.spearteamrealestate.com'}","{'name': 'ELITE REALTORS OF NEW JERSEY', 'phone': '9739949009', 'email': 'info@eliternj.com', 'website': 'http://www.eliternj.com'}",32670.0,1964.0,
"26-Hillside-Ave,-Chatham,-NJ-07928","26 Hillside Ave, Chatham, NJ 07928",26 Hillside Ave,,Chatham,NJ,07928,Morris,40.738954,-74.380353,Single Family,1,1.0,,Active,2500,Standard,2025-06-16T00:00:00.000Z,,2024-03-09T00:00:00.000Z,2025-07-05T02:20:19.324Z,20,GardenState,3969772,"{'name': 'Kevin Casse', 'phone': '8662016210', 'email': 'kevin@sellwithsikora.com'}","{'name': 'EXP REALTY, LLC', 'phone': '8662016210', 'email': 'nj.broker@exprealty.net', 'website': 'www.exprealty.com'}",7405.0,1900.0,
"10-Lafayette-Ave,-Apt-412,-Morristown,-NJ-07960","10 Lafayette Ave, Apt 412, Morristown, NJ 07960",10 Lafayette Ave,Apt 412,Morristown,NJ,07960,Morris,40.798172,-74.475372,Apartment,2,2.0,1027.0,Active,3743,Standard,2025-06-19T00:00:00.000Z,,2025-06-20T00:00:00.000Z,2025-07-05T02:20:19.321Z,17,Funnel,M4650024-12054,"{'name': 'Sofi Leasing', 'phone': '9732219085'}",{'name': 'The Management Company'},,,
"7-Cole-Ave,-Montville-Township,-NJ-07045","7 Cole Ave, Montville Township, NJ 07045",7 Cole Ave,,Montville Township,NJ,07045,Morris,40.883335,-74.340187,Single Family,4,2.0,1632.0,Active,3850,Standard,2025-06-23T00:00:00.000Z,,2025-06-24T00:00:00.000Z,2025-07-05T02:20:19.319Z,13,GardenState,3971139,"{'name': 'Lili Wang', 'phone': '9737260333', 'email': 'liliwang1222@gmail.com'}","{'name': 'CENTURY 21 Geba Realty', 'phone': '9737260333', 'email': 'gebarealty@gmail.com', 'website': 'http://century21gebarealty.com/'}",13068.0,1930.0,
"130-Lawrence-Rd,-Parsippany-Troy-Hills-Township,-NJ-07054","130 Lawrence Rd, Parsippany Troy Hills Township, NJ 07054",130 Lawrence Rd,,Parsippany Troy Hills Township,NJ,07054,Morris,40.857952,-74.438637,Single Family,3,1.5,,Active,3200,Standard,2025-06-16T00:00:00.000Z,,2025-06-17T00:00:00.000Z,2025-07-05T02:20:19.317Z,20,GardenState,3969711,"{'name': 'Huifen Chen', 'phone': '7327272285', 'website': 'http://www.fannychen.cbintouch.com'}","{'name': 'Realmart Realty LLC.', 'phone': '7327272285', 'email': 'admin@realmartrealty.com', 'website': 'www.realmart.com'}",3920.0,1940.0,{'fee': 28}
"4-Community-Pl,-Unit-201,-Madison,-NJ-07940","4 Community Pl, Unit 201, Madison, NJ 07940",4 Community Pl,Unit 201,Madison,NJ,07940,Morris,40.761299,-74.416855,Apartment,2,2.0,1360.0,Active,4700,Standard,2025-06-22T00:00:00.000Z,,2022-12-13T00:37:43.038Z,2025-07-05T02:20:19.316Z,14,GardenState,3970991,"{'name': 'Erin Myers', 'phone': '9732233147', 'email': 'erinmyersrealtor@gmail.com', 'website': 'https://erin-myers.weichert.com'}","{'name': 'Weichert, Realtors - Morristown East', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",17424.0,2023.0,
"44-Ridgedale-Ave,-Apt-20,-Morristown,-NJ-07960","44 Ridgedale Ave, Apt 20, Morristown, NJ 07960",44 Ridgedale Ave,Apt 20,Morristown,NJ,07960,Morris,40.79829,-74.470177,Townhouse,2,1.5,,Active,3450,Standard,2025-06-20T00:00:00.000Z,,2025-06-21T00:00:00.000Z,2025-07-05T02:20:19.314Z,16,GardenState,3970722,"{'name': 'Martin Dalakian', 'phone': '9738795533', 'email': 'martin@cocciarealestate.com', 'website': 'http://cocciarealestate.com/martin_dalakian'}","{'name': 'COCCIA REAL ESTATE GROUP, LLC.', 'phone': '9738872500', 'email': 'chris@cocciarealestate.com', 'website': 'http://www.cocciarealestate.com'}",78844.0,1995.0,
"21-Liberty-St,-Morristown,-NJ-07960","21 Liberty St, Morristown, NJ 07960",21 Liberty St,,Morristown,NJ,07960,Morris,40.803744,-74.476744,Multi-Family,3,1.0,,Active,3300,Standard,2025-06-20T00:00:00.000Z,,2025-06-20T00:00:00.000Z,2025-07-05T02:20:19.314Z,16,GardenState,3970671,"{'name': 'Keisha Smith', 'phone': '9736152471', 'email': 'ksmith3694@aol.com'}","{'name': 'Weichert, Realtors - Morristown East', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",7405.0,2025.0,
"495-Main-St,-Apt-B4,-Chatham,-NJ-07928","495 Main St, Apt B4, Chatham, NJ 07928",495 Main St,Apt B4,Chatham,NJ,07928,Morris,40.744438,-74.392052,Apartment,0,1.0,,Active,1650,Standard,2025-07-01T00:00:00.000Z,,2025-07-02T00:00:00.000Z,2025-07-05T02:20:19.232Z,5,GardenState,3972760,"{'name': 'Melissa Gonzales', 'phone': '9084032772', 'email': 'melissag@signaturerealtynj.com', 'website': 'https://melissagonzales.myhomehq.biz/'}","{'name': 'SIGNATURE REALTY NJ', 'phone': '9088686581', 'email': 'laureng@signaturerealtynj.com'}",70567.0,,
"42-Center-St,-Apt-A,-Chatham,-NJ-07928","42 Center St, Apt A, Chatham, NJ 07928",42 Center St,Apt A,Chatham,NJ,07928,Morris,40.742077,-74.381973,Multi-Family,1,1.0,,Active,2400,Standard,2025-06-25T00:00:00.000Z,,2025-06-26T00:00:00.000Z,2025-07-05T02:20:19.225Z,11,GardenState,3971482,{'name': 'Winnie Chin'},"{'name': 'Weichert, Realtors - Upper Montclair', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",6534.0,1935.0,
"2-Rebecca-Rd,-East-Hanover,-NJ-07936","2 Rebecca Rd, East Hanover, NJ 07936",2 Rebecca Rd,,East Hanover,NJ,07936,Morris,40.809775,-74.364718,Condo,2,2.0,,Active,2850,Standard,2025-06-28T00:00:00.000Z,,2022-05-24T00:37:33.940Z,2025-07-05T02:20:19.224Z,8,GardenState,3972265,"{'name': 'Cambiz Smaily', 'phone': '9739944323', 'email': 'cambiz.smaily@coldwellbankermoves.com', 'website': 'https://camsmaily.cbintouch.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '9739944323', 'email': 'jerry.jacob@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/livingston/office/livingston-office/oid_1548/'}",,1995.0,
"40-West-St,-Madison,-NJ-07940","40 West St, Madison, NJ 07940",40 West St,,Madison,NJ,07940,Morris,40.767758,-74.422359,Multi-Family,2,1.0,,Active,2900,Standard,2025-06-27T00:00:00.000Z,,2025-06-27T00:00:00.000Z,2025-07-05T02:20:19.220Z,9,GardenState,3972015,"{'name': 'Donna Mattina', 'phone': '9733774444', 'email': 'cbdonnamat@aol.com', 'website': 'http://www.donnamattina.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '9733774444', 'email': 'stacey.scerbo@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/madison/office/madison-office/oid_1553/'}",6970.0,1940.0,
"110-Brandywyne-Dr,-Unit-1,-Florham-Park,-NJ-07932","110 Brandywyne Dr, Unit 1, Florham Park, NJ 07932",110 Brandywyne Dr,Unit 1,Florham Park,NJ,07932,Morris,40.759789,-74.391197,Townhouse,1,2.0,,Active,3100,Standard,2025-06-25T00:00:00.000Z,,2024-07-31T00:00:00.000Z,2025-07-05T02:20:19.216Z,11,GardenState,3971614,"{'name': 'Jane Greene', 'phone': '9739944323', 'email': 'jane.greene@hotmail.com', 'website': 'https://www.greenestoneteam.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '9739944323', 'email': 'jerry.jacob@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/livingston/office/livingston-office/oid_1548/'}",,1979.0,
"70-Ridgedale-Ave,-Morristown,-NJ-07960","70 Ridgedale Ave, Morristown, NJ 07960",70 Ridgedale Ave,,Morristown,NJ,07960,Morris,40.799647,-74.468991,Multi-Family,2,2.0,,Active,4450,Standard,2025-06-26T00:00:00.000Z,,2025-06-27T00:00:00.000Z,2025-07-05T02:20:19.215Z,10,NewJerseyMLS,25022460,"{'name': 'Cheryl Schuck', 'phone': '9737277626', 'email': 'realtorschuck@gmail.com', 'website': 'http://www.cherylschuck.com'}","{'name': 'RE MAX Neighborhood Properties', 'phone': '9733343341', 'email': 'remax381@gmail.com', 'website': 'http://www.neighborhoodproperties.remax-nj.com'}",13504.0,2025.0,{'fee': 17}
"42-South-St,-Unit-2,-Madison,-NJ-07940","42 South St, Unit 2, Madison, NJ 07940",42 South St,Unit 2,Madison,NJ,07940,Morris,40.768066,-74.416756,Multi-Family,1,1.0,,Active,2100,Standard,2025-06-25T00:00:00.000Z,,2025-06-26T00:00:00.000Z,2025-07-05T02:20:19.211Z,11,GardenState,3971594,"{'name': 'Carmela Vitale', 'phone': '9732678990', 'email': 'carmela.vitale@cbrealty.com', 'website': 'https://www.beyondmadisonrealty.com'}","{'name': 'Coldwell Banker Realty', 'phone': '9732678990', 'email': 'jeffrey.bogert@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/morristown/office/morristown-office/oid_1598/'}",8712.0,1955.0,
"10-Lafayette-Ave,-Apt-415,-Morristown,-NJ-07960","10 Lafayette Ave, Apt 415, Morristown, NJ 07960",10 Lafayette Ave,Apt 415,Morristown,NJ,07960,Morris,40.798374,-74.47525,Apartment,2,2.0,1050.0,Active,3555,Standard,2025-06-27T00:00:00.000Z,,2025-06-28T00:00:00.000Z,2025-07-05T02:20:19.209Z,9,Funnel,M4650027-12054,"{'name': 'Sofi Leasing', 'phone': '9732219085'}",{'name': 'The Management Company'},,,
"47-Lincoln-Gdns,-Parsippany-Troy-Hills-Township,-NJ-07034","47 Lincoln Gdns, Parsippany Troy Hills Township, NJ 07034",47 Lincoln Gdns,,Parsippany Troy Hills Township,NJ,07034,Morris,40.876658,-74.384856,Condo,1,1.0,,Active,1800,Standard,2025-06-18T00:00:00.000Z,,2025-06-19T00:00:00.000Z,2025-07-05T02:20:19.208Z,18,GardenState,3970201,"{'name': 'Eileen Ceconi', 'phone': '9735804712', 'email': 'ececoni@weichert.com', 'website': 'http://eileen-ceconi.weichert.com'}","{'name': 'Weichert, Realtors - Mountain Lakes', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",871.0,1960.0,
"107-Birch-Ct,-Hanover-Twp,-NJ-07927","107 Birch Ct, Hanover Twp, NJ 07927",107 Birch Ct,,Hanover Twp,NJ,07927,Morris,40.8218,-74.472528,Townhouse,2,3.0,1570.0,Active,3500,Standard,2025-06-18T00:00:00.000Z,,2021-05-09T01:17:03.484Z,2025-07-05T02:20:19.207Z,18,GardenState,3970239,"{'name': 'Robert Shaffron', 'phone': '9733106816', 'email': 'robertshaffron@compass.com'}","{'name': 'COMPASS', 'phone': '9733106816', 'email': 'mdibenedetto4@gmail.com'}",,2013.0,
"6-Elm-St,-Apt-6,-Madison,-NJ-07940","6 Elm St, Apt 6, Madison, NJ 07940",6 Elm St,Apt 6,Madison,NJ,07940,Morris,40.764294,-74.419579,Townhouse,3,3.5,,Active,4950,Standard,2025-06-18T00:00:00.000Z,,2025-06-10T00:00:00.000Z,2025-07-05T02:20:19.206Z,18,GardenState,3970265,"{'name': 'Adrienne Desimone', 'phone': '9735208700', 'email': 'adriennedesimone@yahoo.com'}","{'name': 'DESIMONE REALTY', 'phone': '9735208700'}",29185.0,2017.0,
"34-Walnut-St,-Madison,-NJ-07940","34 Walnut St, Madison, NJ 07940",34 Walnut St,,Madison,NJ,07940,Morris,40.762623,-74.414543,Townhouse,2,1.5,,Active,4150,Standard,2025-06-18T00:00:00.000Z,,2025-06-19T00:00:00.000Z,2025-07-05T02:20:19.206Z,18,GardenState,3970297,"{'name': 'Richard Romano Jr.', 'phone': '2019703380', 'email': 'richardromanojr@aol.com'}","{'name': 'UNDER THE SUN REALTY, INC', 'phone': '9734420028', 'email': 'susancgallagher@yahoo.com'}",32234.0,2021.0,
"22-Franklin-Pl,-Unit-B3,-Morristown,-NJ-07960","22 Franklin Pl, Unit B3, Morristown, NJ 07960",22 Franklin Pl,Unit B3,Morristown,NJ,07960,Morris,40.793042,-74.472084,Condo,4,2.0,2800.0,Active,5700,Standard,2025-06-20T00:00:00.000Z,,2025-04-20T00:00:00.000Z,2025-07-05T02:20:19.204Z,16,GardenState,3970674,"{'name': 'Bradley Horner, Agent', 'phone': '9738016427', 'email': 'bradley.horner.realestate@gmail.com', 'website': 'https://www.bhsusa.com/real-estate-agent/bradley-horner#'}","{'name': 'Brown Harris Stevens New Jersey', 'phone': '8007652692', 'email': 'ple@bhspalmbeach.com', 'website': 'http://www.bhsusa.com/the-hamptons'}",60113.0,1986.0,
"96-Columbia-Rd,-Unit-A,-Morris-Twp,-NJ-07960","96 Columbia Rd, Unit A, Morris Twp, NJ 07960",96 Columbia Rd,Unit A,Morris Twp,NJ,07960,Morris,40.794334,-74.442368,Single Family,4,2.5,,Active,5500,Standard,2025-06-21T00:00:00.000Z,,2025-06-22T00:00:00.000Z,2025-07-05T02:20:19.202Z,15,GardenState,3970941,"{'name': 'Tawnya Kabnick', 'phone': '9737235700', 'email': 'tawnya.kabnick@coldwellbankermoves.com', 'website': 'https://www.homesinmorrisandsomerset.com/'}","{'name': 'Coldwell Banker Realty - Mendham Office', 'phone': '9735432552', 'email': '900608.lead@leads.leadrouter.com', 'website': 'https://www.coldwellbankerhomes.com/nj/mendham/office/mendham-office/oid_1581/'}",52272.0,,
"72-Emily-Pl,-Parsippany-Troy-Hills-Township,-NJ-07054","72 Emily Pl, Parsippany Troy Hills Township, NJ 07054",72 Emily Pl,,Parsippany Troy Hills Township,NJ,07054,Morris,40.856042,-74.411367,Townhouse,3,2.5,,Active,4100,Standard,2025-06-22T00:00:00.000Z,,2022-06-18T00:18:23.992Z,2025-07-05T02:20:19.201Z,14,GardenState,3970989,"{'name': 'Kathryn Masters', 'phone': '9732294500', 'email': 'kathimasters@gmail.com', 'website': 'http://www.therealestatemasters.net'}","{'name': 'KELLER WILLIAMS METROPOLITAN', 'phone': '9735391120', 'email': 'klrw914@kw.com'}",2614.0,2003.0,
"223-Halsey-Rd,-Units-2-&-1,-Parsippany-Troy-Hills-Township,-NJ-07054","223 Halsey Rd, Units 2 & 1, Parsippany Troy Hills Township, NJ 07054",223 Halsey Rd,Units 2 & 1,Parsippany Troy Hills Township,NJ,07054,Morris,40.852505,-74.444107,Single Family,1,1.0,,Active,1600,Standard,2025-06-22T00:00:00.000Z,,2025-06-23T00:00:00.000Z,2025-07-05T02:20:19.200Z,14,GardenState,3970997,"{'name': 'Ashutosh Desai', 'phone': '9739606912', 'email': 'ashishdesai@weichert.com'}","{'name': 'Weichert, Realtors - Mountain Lakes', 'phone': '8008391295', 'email': 'rdclead@wlninc.com'}",10454.0,1940.0,{'fee': 26}
"45-Franklin-St,-Morristown,-NJ-07960","45 Franklin St, Morristown, NJ 07960",45 Franklin St,,Morristown,NJ,07960,Morris,40.79179,-74.472843,Single Family,3,1.5,,Active,5500,Standard,2025-06-22T00:00:00.000Z,,2025-06-23T00:00:00.000Z,2025-07-05T02:20:19.198Z,14,GardenState,3971011,"{'name': 'Carey Diec', 'phone': '2018896274', 'email': 'carey@signaturerealtynj.com'}","{'name': 'Signature Realty Nj', 'phone': '9739211111', 'email': 'michelle@signaturerealtynj.com', 'website': 'www.signaturerealtynj.com'}",5663.0,1866.0,
"34-5-Madison-St,-Unit-2,-Morristown,-NJ-07960","34.5 Madison St, Unit 2, Morristown, NJ 07960",34.5 Madison St,Unit 2,Morristown,NJ,07960,Morris,40.79052,-74.477943,Multi-Family,2,2.0,1100.0,Active,3400,Standard,2025-06-23T00:00:00.000Z,,2025-06-11T00:00:00.000Z,2025-07-05T02:20:19.197Z,13,GardenState,3971051,"{'name': 'Kathryn Oram', 'phone': '9735399151', 'email': 'koram@godby.com', 'website': 'https://www.godby.com'}","{'name': 'GODBY REALTORS', 'phone': '9735399151', 'email': 'kgodby@godby.com', 'website': 'http://www.godby.com'}",19166.0,1900.0,
"380-Main-U37-St,-Unit-37,-Chatham,-NJ-07928","380 Main U37 St, Unit 37, Chatham, NJ 07928",380 Main U37 St,Unit 37,Chatham,NJ,07928,Morris,40.742717,-74.387389,Condo,1,1.0,,Active,2000,Standard,2025-06-24T00:00:00.000Z,,2025-06-25T00:00:00.000Z,2025-07-05T02:20:19.193Z,12,GardenState,3971248,"{'name': 'Marta Knauff', 'phone': '9736358200', 'email': 'marta.knauff@coldwellbankermoves.com', 'website': 'http://www.martaknauffhomesforsale.com/'}","{'name': 'Coldwell Banker Realty', 'phone': '9736358200', 'email': 'stacey.scerbo@coldwellbankermoves.com', 'website': 'https://www.coldwellbankerhomes.com//nj/chatham/office/chatham-office/oid_1473/'}",100188.0,1945.0,
"32-Woodland-Ave,-Apt-1,-Morris-Twp,-NJ-07960","32 Woodland Ave, Apt 1, Morris Twp, NJ 07960",32 Woodland Ave,Apt 1,Morris Twp,NJ,07960,Morris,40.782825,-74.465118,Single Family,2,1.0,,Active,3000,Standard,2025-06-30T00:00:00.000Z,,2020-12-04T01:17:22.641Z,2025-07-05T02:20:19.174Z,6,GardenState,3972422,"{'name': 'Wenner Nunes', 'phone': '9177947679', 'email': 'wenner.nunes93@gmail.com'}","{'name': 'Keller Williams Park Views', 'phone': '2019390050', 'email': 'rokeith@kw.com'}",30056.0,1903.0,
"32-Woodland-Ave,-Apt-2,-Morris-Twp,-NJ-07960","32 Woodland Ave, Apt 2, Morris Twp, NJ 07960",32 Woodland Ave,Apt 2,Morris Twp,NJ,07960,Morris,40.782825,-74.465118,Single Family,3,2.0,,Active,3650,Standard,2025-06-30T00:00:00.000Z,,2020-12-04T01:17:22.640Z,2025-07-05T02:20:19.170Z,6,GardenState,3972426,"{'name': 'Wenner Nunes', 'phone': '9177947679', 'email': 'wenner.nunes93@gmail.com'}","{'name': 'Keller Williams Park Views', 'phone': '2019390050', 'email': 'rokeith@kw.com'}",30056.0,1903.0,
"9-Perry-St,-East-Hanover,-NJ-07936","9 Perry St, East Hanover, NJ 07936",9 Perry St,,East Hanover,NJ,07936,Morris,40.811627,-74.362798,Single Family,3,1.5,1252.0,Active,3600,Standard,2025-06-27T00:00:00.000Z,,2020-03-06T00:53:37.375Z,2025-07-05T02:20:19.169Z,9,,,,,,,
"12-Howland-Ter,-Morris-Twp,-NJ-07960","12 Howland Ter, Morris Twp, NJ 07960",12 Howland Ter,,Morris Twp,NJ,07960,Morris,40.781873,-74.448266,Townhouse,3,3.0,3450.0,Active,7895,Standard,2025-07-01T00:00:00.000Z,,2024-06-22T00:00:00.000Z,2025-07-05T02:20:19.165Z,5,GardenState,3972655,"{'name': 'Patricia Tribelhorn', 'phone': '9085076090', 'email': 'ttribelhorn@spgnj.com'}","{'name': 'THE STERLING REALTY GROUP LLC', 'phone': '9735351888', 'email': 'jgarfinkel@spgnj.com', 'website': 'http://sterlingpropertiesnj.com/'}",71874.0,2008.0,
"2A-Magnolia-Ct,-Madison,-NJ-07940","2A Magnolia Ct, Madison, NJ 07940",2A Magnolia Ct,,Madison,NJ,07940,Morris,40.75093,-74.404894,Single Family,3,2.5,,Active,4500,Standard,2025-06-26T00:00:00.000Z,,2025-06-27T00:00:00.000Z,2025-07-05T02:20:19.164Z,10,GardenState,3971866,"{'name': 'James Cannon', 'phone': '9733774444', 'email': 'jim.cannon@cbmoves.com', 'website': 'https://www.coldwellbankerhomes.com/nj/madison/agent/james-jim-cannon/aid_218062/'}","{'name': ""CHRISTIE'S INT.REAL ESTATE GROUP"", 'email': 'res@christiesrennj.com', 'website': 'www.christiesrennj.com'}",12197.0,1995.0,
"415-Fairmount-Ave,-Chatham-Township,-NJ-07928","415 Fairmount Ave, Chatham Township, NJ 07928",415 Fairmount Ave,,Chatham Township,NJ,07928,Morris,40.720922,-74.406206,Single Family,4,2.0,,Active,7000,Standard,2025-06-26T00:00:00.000Z,,2025-06-26T00:00:00.000Z,2025-07-05T02:20:19.164Z,10,GardenState,3971754,"{'name': 'Kathleen Friday', 'phone': '9737228675', 'email': 'katefridayhomes@gmail.com', 'website': 'www.katefridayhomes.com'}","{'name': 'PROMINENT PROPERTIES SIR', 'phone': '9082738808', 'email': 'charles.oppler@prominentproperties.com'}",34412.0,1983.0,
"8-Heritage-Dr,-Unit-A,-Chatham-Township,-NJ-07928","8 Heritage Dr, Unit A, Chatham Township, NJ 07928",8 Heritage Dr,Unit A,Chatham Township,NJ,07928,Morris,40.719288,-74.399384,Condo,1,1.0,,Active,2600,Standard,2025-06-30T00:00:00.000Z,,2025-07-01T00:00:00.000Z,2025-07-05T02:20:19.163Z,6,GardenState,3972408,"{'name': 'Marianne Garibaldi', 'email': 'marianne.garibaldi@sothebysrealty.com'}","{'name': 'PROMINENT PROPERTIES SIR', 'phone': '9082738808', 'email': 'charles.oppler@prominentproperties.com'}",5663.0,1986.0,
